MAT,MAP,SOC,pH,Clay,Duration,C_input,N_input,Planting_system,Return,Tillage,Irrigation,Topdressing
14.4333333969116,562.0,8.99399995803833,5.93800020217896,31.2682933807373,1,3253.673477755,228.74466,Wheat,SDB,CT,OI,Yes
13.9833335876465,510.300018310547,6.49999976158142,8.0,21.0,1,3308.228571985,200.772405,Wheat,SDB,CT,OI,Yes
13.5,486.300018310547,6.78900003433228,7.19099998474121,15.4700002670288,1,3510.85604168875,286.83144,Wheat,SDB,CT,OI,Yes
14.7166662216187,566.099975585938,4.86299991607666,8.13199996948242,11.6400003433228,1,3469.54231218625,354.26751,Wheat,SDB,CT,OI,Yes
14.2916669845581,517.5,4.56200003623962,7.84499979019165,12.7799997329712,1,3428.77852958125,290.65212,Wheat,SDB,CT,OI,Yes
14.7333335876465,538.600036621094,5.58099985122681,7.29099988937378,9.65999984741211,1,3632.95435871125,301.16859,Wheat,SDB,CT,OI,Yes
14.091667175293,551.700012207031,5.06900012493134,8.14700031280518,12.1199998855591,1,3374.49139508875,202.23105,Wheat,SDB,CT,OI,Yes
13.9833335876465,510.300018310547,6.02699995040894,7.875,16.4699993133545,1,3358.49177963875,227.777685,Wheat,SDB,CT,OI,Yes
13.5,486.300018310547,6.19199991226196,7.63500022888184,16.7199993133545,1,3724.05887107375,211.294065,Wheat,SDB,CT,OI,Yes
14.7333335876465,538.600036621094,8.56199979782104,6.60200023651123,19.6200008392334,1,3588.35520729625,247.04124,Wheat,SDB,CT,OI,Yes
13.9833335876465,510.300018310547,6.29999995231628,6.5,9.0,1,3420.16841875375,294.832395,Wheat,SDB,CT,OI,Yes
5.51666688919067,371.100006103516,12.3360002040863,7.35599994659424,21.6000003814697,1,1609.2625,68.55,Wheat,SDB,CT,OI,Yes
4.99166679382324,358.300018310547,12.5660002231598,7.41900014877319,22.0900001525879,1,1380.319177665,31.033435,Wheat,SDB,CT,OI,Yes
4.11666679382324,378.100006103516,13.4899997711182,5.87100028991699,26.8255805969238,1,1755.3578268775,36.588515,Wheat,SDB,CT,OI,Yes
5.50833320617676,329.600006103516,14.2620003223419,7.17000007629395,24.3799991607666,1,1443.920632855,35.318705,Wheat,SDB,CT,OI,Yes
6.32500028610229,482.399993896484,6.78699970245361,7.96000003814697,19.9500007629395,1,3363.00186111111,240.725659822102,Wheat,SDB,CT,OI,Yes
8.85833358764648,421.700012207031,19.9390006065369,6.04400014877319,7.09375,1,4451.875,426.0,Wheat,SDB,CT,OI,Yes
7.34166669845581,428.399993896484,4.4420000910759,7.30399990081787,13.4099998474121,1,1666.63515113125,67.14153,Wheat,SDB,CT,OI,Yes
6.51666688919067,419.900024414062,6.20899975299835,6.47800016403198,13.9700002670288,1,2537.4625,171.9,Wheat,SDB,CT,OI,Yes
14.7583332061768,651.099975585938,5.6580001115799,7.98099994659424,17.8099994659424,1,2796.41684782609,240.725659822102,Wheat,SDB,CT,OI,Yes
14.5250005722046,628.299987792969,5.18100023269653,7.92600011825562,16.2700004577637,1,3059.218,240.725659822102,Wheat,SDB,CT,OI,Yes
14.7416667938232,646.299987792969,6.21600031852722,7.97499990463257,22.9699993133545,1,3521.27922298,256.176975,Wheat,SDB,CT,OI,Yes
13.9500007629395,629.0,4.75800007581711,7.93100023269653,17.3099994659424,1,3196.974380755,249.73332,Wheat,SDB,CT,OI,Yes
14.4833335876465,647.300048828125,5.31599998474121,7.96199989318848,17.6200008392334,1,3209.5872380575,214.841085,Wheat,SDB,CT,OI,Yes
14.7166662216187,566.099975585938,5.64000010490417,7.98000001907349,17.7999992370605,1,3772.58379797875,259.881135,Wheat,SDB,CT,OI,Yes
14.7583332061768,651.099975585938,5.51400005817413,7.97300004959106,17.7299995422363,1,3278.514175,240.725659822102,Wheat,SDB,CT,OI,Yes
14.6000003814697,569.200012207031,5.56800007820129,7.97599983215332,17.7600002288818,1,3873.1798804975,319.069005,Wheat,SDB,CT,OI,Yes
14.4416666030884,609.5,6.21800005435944,7.7350001335144,14.4799995422363,1,3372.83067125125,212.62446,Wheat,SDB,CT,OI,Yes
14.4833335876465,647.300048828125,5.48799991607666,7.97100019454956,17.7700004577637,1,2834.88601468375,208.47828,Wheat,SDB,CT,OI,Yes
14.7583332061768,651.099975585938,5.26199996471405,7.95900011062622,17.5900001525879,1,3416.0441883025,236.434125,Wheat,SDB,CT,OI,Yes
14.4750003814697,597.300048828125,5.33399999141693,7.96299982070923,17.6299991607666,1,3403.38034381375,249.396525,Wheat,SDB,CT,OI,Yes
14.4833335876465,647.300048828125,6.18000030517578,7.93599987030029,27.7999992370605,1,2249.27767318375,134.624445,Wheat,SDB,CT,OI,Yes
14.4416666030884,609.5,6.00000023841858,8.0,18.0,1,3318.818359375,182.731245,Wheat,SDB,CT,OI,Yes
14.091667175293,551.700012207031,5.39200007915497,8.0959997177124,14.1599998474121,1,3574.8448444075,242.341665,Wheat,SDB,CT,OI,Yes
14.3916664123535,565.400024414062,4.69799995422363,7.98699998855591,12.9499998092651,1,2828.93136363636,240.725659822102,Wheat,SDB,CT,OI,Yes
13.9416666030884,542.0,5.41400015354156,8.07800006866455,14.1899995803833,1,3302.06413472875,240.07041,Wheat,SDB,CT,OI,Yes
14.5250005722046,628.299987792969,5.18999993801117,7.95499992370605,17.5499992370605,1,2987.86509901,126.47916,Wheat,SDB,CT,OI,Yes
14.4750003814697,597.300048828125,5.65500020980835,7.9539999961853,16.3700008392334,1,2872.92417279625,208.04829,Wheat,SDB,CT,OI,Yes
13.9750003814697,517.0,6.15299999713898,7.88899993896484,22.3400001525879,1,3494.2136187325,223.941735,Wheat,SDB,CT,OI,Yes
14.091667175293,551.700012207031,6.70300006866455,8.0,23.5100002288818,1,2921.752313635,240.228105,Wheat,SDB,CT,OI,Yes
13.9416666030884,542.0,5.38900017738342,7.84600019454956,12.4399995803833,1,3278.3197751125,242.86377,Wheat,SDB,CT,OI,Yes
14.9833335876465,555.099975585938,5.77499985694885,8.05000019073486,18.75,1,3988.95892490125,243.275505,Wheat,SDB,CT,OI,Yes
